edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources,source_coverage_pct
0.85,unconstrained,design_rationale,12,67,70,70,100.0
0.85,unconstrained,design_rationale,37,41,44,44,100.0
0.85,unconstrained,design_rationale,17,93,96,96,100.0
0.85,unconstrained,design_rationale,26,59,68,68,100.0
0.85,unconstrained,design_rationale,15,145,148,148,100.0
0.85,unconstrained,design_rationale,25,75,79,79,100.0
0.85,unconstrained,design_rationale,32,60,63,63,100.0
0.85,unconstrained,design_rationale,19,93,106,106,100.0
0.85,unconstrained,design_rationale,5,25,28,28,100.0
0.85,unconstrained,design_rationale,34,55,55,55,100.0
0.85,unconstrained,design_rationale,2,60,61,61,100.0
0.85,unconstrained,design_rationale,13,43,43,43,100.0
0.85,unconstrained,design_rationale,4,97,99,99,100.0
0.85,unconstrained,design_rationale,7,43,46,46,100.0
0.85,unconstrained,design_rationale,16,18,19,19,100.0
0.85,unconstrained,design_rationale,35,23,26,26,100.0
0.85,unconstrained,design_rationale,29,8,8,8,100.0
0.85,unconstrained,design_rationale,33,15,16,16,100.0
0.85,unconstrained,design_rationale,20,41,42,42,100.0
0.85,unconstrained,design_rationale,38,32,33,33,100.0
0.85,unconstrained,design_rationale,28,12,13,13,100.0
0.85,unconstrained,design_rationale,23,19,21,21,100.0
0.85,unconstrained,design_rationale,31,16,16,16,100.0
0.85,single_risk,design_rationale,26,74,79,79,100.0
0.85,single_risk,design_rationale,4,115,125,125,100.0
0.85,single_risk,design_rationale,14,65,73,73,100.0
0.85,single_risk,design_rationale,38,168,174,174,100.0
0.85,single_risk,design_rationale,15,152,157,157,100.0
0.85,single_risk,design_rationale,18,177,186,186,100.0
0.85,single_risk,design_rationale,16,97,108,108,100.0
0.85,single_risk,design_rationale,11,186,214,214,100.0
0.85,single_risk,design_rationale,3,91,104,104,100.0
0.85,single_risk,design_rationale,1,89,94,94,100.0
0.85,single_risk,design_rationale,5,161,203,203,100.0
0.85,single_risk,design_rationale,23,55,57,57,100.0
0.85,single_risk,design_rationale,22,194,214,214,100.0
0.85,single_risk,design_rationale,7,97,105,105,100.0
0.85,single_risk,design_rationale,32,18,18,18,100.0
0.85,single_risk,design_rationale,10,215,262,262,100.0
0.85,single_risk,design_rationale,24,26,27,27,100.0
0.85,single_risk,design_rationale,13,27,27,27,100.0
0.85,single_risk,design_rationale,34,38,40,40,100.0
0.85,single_risk,design_rationale,37,81,82,82,100.0
0.85,single_risk,design_rationale,19,134,140,140,100.0
0.85,single_risk,design_rationale,27,70,74,74,100.0
0.85,single_risk,design_rationale,33,57,60,60,100.0
0.85,single_risk,design_rationale,2,89,102,102,100.0
0.85,single_risk,design_rationale,6,24,26,26,100.0
0.85,single_risk,design_rationale,21,53,53,53,100.0
0.85,single_risk,design_rationale,8,56,57,57,100.0
0.85,single_risk,design_rationale,9,53,54,54,100.0
0.85,single_risk,design_rationale,20,35,36,36,100.0
0.85,single_risk,design_rationale,30,89,91,91,100.0
0.85,single_risk,design_rationale,28,38,39,39,100.0
0.85,single_risk,design_rationale,0,72,76,76,100.0
0.85,single_risk,design_rationale,25,22,25,25,100.0
0.85,single_risk,design_rationale,35,5,5,5,100.0
0.85,single_risk,design_rationale,12,47,49,49,100.0
0.85,single_risk,design_rationale,39,12,13,13,100.0
0.85,single_risk,design_rationale,31,19,21,21,100.0
0.85,single_risk,design_rationale,17,15,15,15,100.0
0.85,single_risk,design_rationale,36,2,2,2,100.0
0.85,single_risk,design_rationale,29,9,9,9,100.0
0.85,monotonic,design_rationale,10,41,44,44,100.0
0.85,monotonic,design_rationale,4,58,61,61,100.0
0.85,monotonic,design_rationale,30,49,56,56,100.0
0.85,monotonic,design_rationale,14,174,177,177,100.0
0.85,monotonic,design_rationale,38,140,143,143,100.0
0.85,monotonic,design_rationale,29,202,211,211,100.0
0.85,monotonic,design_rationale,11,127,148,148,100.0
0.85,monotonic,design_rationale,6,82,96,96,100.0
0.85,monotonic,design_rationale,9,65,68,68,100.0
0.85,monotonic,design_rationale,0,151,187,187,100.0
0.85,monotonic,design_rationale,5,39,39,39,100.0
0.85,monotonic,design_rationale,1,58,61,61,100.0
0.85,monotonic,design_rationale,15,129,145,145,100.0
0.85,monotonic,design_rationale,2,200,224,224,100.0
0.85,monotonic,design_rationale,7,125,131,131,100.0
0.85,monotonic,design_rationale,12,12,12,12,100.0
0.85,monotonic,design_rationale,17,127,146,146,100.0
0.85,monotonic,design_rationale,22,41,43,43,100.0
0.85,monotonic,design_rationale,37,49,51,51,100.0
0.85,monotonic,design_rationale,8,45,46,46,100.0
0.85,monotonic,design_rationale,13,62,63,63,100.0
0.85,monotonic,design_rationale,31,181,190,190,100.0
0.85,monotonic,design_rationale,18,61,65,65,100.0
0.85,monotonic,design_rationale,19,57,60,60,100.0
0.85,monotonic,design_rationale,39,17,17,17,100.0
0.85,monotonic,design_rationale,36,59,70,70,100.0
0.85,monotonic,design_rationale,23,35,35,35,100.0
0.85,monotonic,design_rationale,3,104,108,108,100.0
0.85,monotonic,design_rationale,16,68,73,73,100.0
0.85,monotonic,design_rationale,26,11,12,12,100.0
0.85,monotonic,design_rationale,20,17,19,19,100.0
0.85,monotonic,design_rationale,24,6,6,6,100.0
0.85,monotonic,design_rationale,35,54,60,60,100.0
0.85,monotonic,design_rationale,34,46,47,47,100.0
0.85,monotonic,design_rationale,28,9,9,9,100.0
0.85,monotonic,design_rationale,25,11,11,11,100.0
0.85,monotonic,design_rationale,33,6,6,6,100.0
0.85,monotonic,design_rationale,27,31,31,31,100.0
0.85,monotonic,design_rationale,32,13,13,13,100.0
0.85,monotonic,design_rationale,21,6,6,6,100.0
0.85,both,design_rationale,34,38,41,41,100.0
0.85,both,design_rationale,39,52,56,56,100.0
0.85,both,design_rationale,11,59,67,67,100.0
0.85,both,design_rationale,23,165,168,168,100.0
0.85,both,design_rationale,22,177,181,181,100.0
0.85,both,design_rationale,26,172,180,180,100.0
0.85,both,design_rationale,18,70,70,70,100.0
0.85,both,design_rationale,3,201,236,236,100.0
0.85,both,design_rationale,6,50,57,57,100.0
0.85,both,design_rationale,19,34,36,36,100.0
0.85,both,design_rationale,4,156,193,193,100.0
0.85,both,design_rationale,2,33,33,33,100.0
0.85,both,design_rationale,10,40,43,43,100.0
0.85,both,design_rationale,12,82,91,91,100.0
0.85,both,design_rationale,5,179,195,195,100.0
0.85,both,design_rationale,0,112,119,119,100.0
0.85,both,design_rationale,27,15,15,15,100.0
0.85,both,design_rationale,13,157,197,197,100.0
0.85,both,design_rationale,20,42,44,44,100.0
0.85,both,design_rationale,35,57,62,62,100.0
0.85,both,design_rationale,1,82,84,84,100.0
0.85,both,design_rationale,7,11,12,12,100.0
0.85,both,design_rationale,28,99,105,105,100.0
0.85,both,design_rationale,15,49,53,53,100.0
0.85,both,design_rationale,16,56,58,58,100.0
0.85,both,design_rationale,24,54,64,64,100.0
0.85,both,design_rationale,8,35,36,36,100.0
0.85,both,design_rationale,30,37,37,37,100.0
0.85,both,design_rationale,14,96,98,98,100.0
0.85,both,design_rationale,17,28,28,28,100.0
0.85,both,design_rationale,9,67,69,69,100.0
0.85,both,design_rationale,33,12,13,13,100.0
0.85,both,design_rationale,37,19,21,21,100.0
0.85,both,design_rationale,38,4,4,4,100.0
0.85,both,design_rationale,36,24,25,25,100.0
0.85,both,design_rationale,29,26,26,26,100.0
0.85,both,design_rationale,32,35,35,35,100.0
0.85,both,design_rationale,21,29,29,29,100.0
0.85,both,design_rationale,31,3,3,3,100.0
0.85,both,design_rationale,25,9,9,9,100.0
0.9,unconstrained,design_rationale,14,55,58,58,100.0
0.9,unconstrained,design_rationale,27,57,61,61,100.0
0.9,unconstrained,design_rationale,21,33,40,40,100.0
0.9,unconstrained,design_rationale,37,143,148,148,100.0
0.9,unconstrained,design_rationale,3,187,197,197,100.0
0.9,unconstrained,design_rationale,32,46,49,49,100.0
0.9,unconstrained,design_rationale,15,141,167,167,100.0
0.9,unconstrained,design_rationale,10,83,96,96,100.0
0.9,unconstrained,design_rationale,5,44,47,47,100.0
0.9,unconstrained,design_rationale,22,117,121,121,100.0
0.9,unconstrained,design_rationale,31,74,87,87,100.0
0.9,unconstrained,design_rationale,2,49,52,52,100.0
0.9,unconstrained,design_rationale,19,61,71,71,100.0
0.9,unconstrained,design_rationale,33,14,15,15,100.0
0.9,unconstrained,design_rationale,20,113,123,123,100.0
0.9,unconstrained,design_rationale,28,43,43,43,100.0
0.9,unconstrained,design_rationale,8,160,182,182,100.0
0.9,unconstrained,design_rationale,17,66,73,73,100.0
0.9,unconstrained,design_rationale,0,53,55,55,100.0
0.9,unconstrained,design_rationale,18,45,47,47,100.0
0.9,unconstrained,design_rationale,16,83,90,90,100.0
0.9,unconstrained,design_rationale,13,31,31,31,100.0
0.9,unconstrained,design_rationale,25,32,34,34,100.0
0.9,unconstrained,design_rationale,7,54,56,56,100.0
0.9,unconstrained,design_rationale,9,43,46,46,100.0
0.9,unconstrained,design_rationale,23,48,57,57,100.0
0.9,unconstrained,design_rationale,11,42,44,44,100.0
0.9,unconstrained,design_rationale,6,46,51,51,100.0
0.9,unconstrained,design_rationale,29,81,82,82,100.0
0.9,unconstrained,design_rationale,36,16,17,17,100.0
0.9,unconstrained,design_rationale,30,57,68,68,100.0
0.9,unconstrained,design_rationale,1,58,63,63,100.0
0.9,unconstrained,design_rationale,35,11,12,12,100.0
0.9,unconstrained,design_rationale,38,18,19,19,100.0
0.9,unconstrained,design_rationale,4,35,37,37,100.0
0.9,unconstrained,design_rationale,12,19,21,21,100.0
0.9,unconstrained,design_rationale,26,1,1,1,100.0
0.9,unconstrained,design_rationale,34,8,8,8,100.0
0.9,unconstrained,design_rationale,24,13,14,14,100.0
0.9,unconstrained,design_rationale,39,13,14,14,100.0
0.9,single_risk,design_rationale,1,80,86,86,100.0
0.9,single_risk,design_rationale,8,52,55,55,100.0
0.9,single_risk,design_rationale,34,33,40,40,100.0
0.9,single_risk,design_rationale,12,131,134,134,100.0
0.9,single_risk,design_rationale,18,134,140,140,100.0
0.9,single_risk,design_rationale,16,39,39,39,100.0
0.9,single_risk,design_rationale,32,59,65,65,100.0
0.9,single_risk,design_rationale,21,123,145,145,100.0
0.9,single_risk,design_rationale,7,63,73,73,100.0
0.9,single_risk,design_rationale,38,52,60,60,100.0
0.9,single_risk,design_rationale,11,61,62,62,100.0
0.9,single_risk,design_rationale,37,49,50,50,100.0
0.9,single_risk,design_rationale,4,68,79,79,100.0
0.9,single_risk,design_rationale,10,120,124,124,100.0
0.9,single_risk,design_rationale,30,8,9,9,100.0
0.9,single_risk,design_rationale,20,103,118,118,100.0
0.9,single_risk,design_rationale,13,60,61,61,100.0
0.9,single_risk,design_rationale,3,146,168,168,100.0
0.9,single_risk,design_rationale,5,87,95,95,100.0
0.9,single_risk,design_rationale,2,75,90,90,100.0
0.9,single_risk,design_rationale,9,58,62,62,100.0
0.9,single_risk,design_rationale,0,60,65,65,100.0
0.9,single_risk,design_rationale,33,40,41,41,100.0
0.9,single_risk,design_rationale,23,32,35,35,100.0
0.9,single_risk,design_rationale,39,116,122,122,100.0
0.9,single_risk,design_rationale,24,17,17,17,100.0
0.9,single_risk,design_rationale,28,39,47,47,100.0
0.9,single_risk,design_rationale,22,23,25,25,100.0
0.9,single_risk,design_rationale,14,27,27,27,100.0
0.9,single_risk,design_rationale,17,47,48,48,100.0
0.9,single_risk,design_rationale,35,86,87,87,100.0
0.9,single_risk,design_rationale,29,17,18,18,100.0
0.9,single_risk,design_rationale,15,37,40,40,100.0
0.9,single_risk,design_rationale,36,10,10,10,100.0
0.9,single_risk,design_rationale,25,11,12,12,100.0
0.9,single_risk,design_rationale,19,29,29,29,100.0
0.9,single_risk,design_rationale,31,9,9,9,100.0
0.9,single_risk,design_rationale,26,22,25,25,100.0
0.9,single_risk,design_rationale,27,5,5,5,100.0
0.9,single_risk,design_rationale,6,12,12,12,100.0
0.9,monotonic,design_rationale,27,44,48,48,100.0
0.9,monotonic,design_rationale,20,52,54,54,100.0
0.9,monotonic,design_rationale,34,34,41,41,100.0
0.9,monotonic,design_rationale,7,168,173,173,100.0
0.9,monotonic,design_rationale,6,148,155,155,100.0
0.9,monotonic,design_rationale,21,37,38,38,100.0
0.9,monotonic,design_rationale,10,91,97,97,100.0
0.9,monotonic,design_rationale,39,129,150,150,100.0
0.9,monotonic,design_rationale,24,79,95,95,100.0
0.9,monotonic,design_rationale,28,23,23,23,100.0
0.9,monotonic,design_rationale,11,90,108,108,100.0
0.9,monotonic,design_rationale,13,24,25,25,100.0
0.9,monotonic,design_rationale,17,124,127,127,100.0
0.9,monotonic,design_rationale,1,89,104,104,100.0
0.9,monotonic,design_rationale,22,14,15,15,100.0
0.9,monotonic,design_rationale,19,94,106,106,100.0
0.9,monotonic,design_rationale,38,52,57,57,100.0
0.9,monotonic,design_rationale,3,42,44,44,100.0
0.9,monotonic,design_rationale,2,119,141,141,100.0
0.9,monotonic,design_rationale,18,26,29,29,100.0
0.9,monotonic,design_rationale,29,29,31,31,100.0
0.9,monotonic,design_rationale,36,47,49,49,100.0
0.9,monotonic,design_rationale,35,30,31,31,100.0
0.9,monotonic,design_rationale,14,99,106,106,100.0
0.9,monotonic,design_rationale,15,26,26,26,100.0
0.9,monotonic,design_rationale,31,30,32,32,100.0
0.9,monotonic,design_rationale,25,43,51,51,100.0
0.9,monotonic,design_rationale,4,46,46,46,100.0
0.9,monotonic,design_rationale,0,60,61,61,100.0
0.9,monotonic,design_rationale,9,80,81,81,100.0
0.9,monotonic,design_rationale,8,46,53,53,100.0
0.9,monotonic,design_rationale,16,20,20,20,100.0
0.9,monotonic,design_rationale,33,14,15,15,100.0
0.9,monotonic,design_rationale,37,14,15,15,100.0
0.9,monotonic,design_rationale,12,19,20,20,100.0
0.9,monotonic,design_rationale,32,8,8,8,100.0
0.9,monotonic,design_rationale,23,35,36,36,100.0
0.9,monotonic,design_rationale,26,17,20,20,100.0
0.9,monotonic,design_rationale,5,17,18,18,100.0
0.9,monotonic,design_rationale,30,19,19,19,100.0
0.9,both,design_rationale,0,88,93,93,100.0
0.9,both,design_rationale,19,57,59,59,100.0
0.9,both,design_rationale,13,43,50,50,100.0
0.9,both,design_rationale,23,31,33,33,100.0
0.9,both,design_rationale,8,154,160,160,100.0
0.9,both,design_rationale,36,91,95,95,100.0
0.9,both,design_rationale,6,98,103,103,100.0
0.9,both,design_rationale,10,91,97,97,100.0
0.9,both,design_rationale,16,140,163,163,100.0
0.9,both,design_rationale,14,76,90,90,100.0
0.9,both,design_rationale,12,91,109,109,100.0
0.9,both,design_rationale,3,55,56,56,100.0
0.9,both,design_rationale,9,58,59,59,100.0
0.9,both,design_rationale,34,34,37,37,100.0
0.9,both,design_rationale,7,111,114,114,100.0
0.9,both,design_rationale,28,18,20,20,100.0
0.9,both,design_rationale,21,91,100,100,100.0
0.9,both,design_rationale,5,111,119,119,100.0
0.9,both,design_rationale,15,25,25,25,100.0
0.9,both,design_rationale,1,149,178,178,100.0
0.9,both,design_rationale,38,21,23,23,100.0
0.9,both,design_rationale,2,77,86,86,100.0
0.9,both,design_rationale,24,38,40,40,100.0
0.9,both,design_rationale,30,17,17,17,100.0
0.9,both,design_rationale,17,38,39,39,100.0
0.9,both,design_rationale,33,39,47,47,100.0
0.9,both,design_rationale,27,50,51,51,100.0
0.9,both,design_rationale,37,29,29,29,100.0
0.9,both,design_rationale,26,23,24,24,100.0
0.9,both,design_rationale,32,52,53,53,100.0
0.9,both,design_rationale,18,21,21,21,100.0
0.9,both,design_rationale,4,48,53,53,100.0
0.9,both,design_rationale,35,11,12,12,100.0
0.9,both,design_rationale,31,8,8,8,100.0
0.9,both,design_rationale,20,17,20,20,100.0
0.9,both,design_rationale,39,12,14,14,100.0
0.9,both,design_rationale,29,5,6,6,100.0
0.9,both,design_rationale,25,22,22,22,100.0
0.9,both,design_rationale,22,6,6,6,100.0
0.9,both,design_rationale,11,3,3,3,100.0
0.95,unconstrained,design_rationale,10,59,65,65,100.0
0.95,unconstrained,design_rationale,8,65,68,68,100.0
0.95,unconstrained,design_rationale,7,42,43,43,100.0
0.95,unconstrained,design_rationale,21,27,29,29,100.0
0.95,unconstrained,design_rationale,0,123,144,144,100.0
0.95,unconstrained,design_rationale,35,150,158,158,100.0
0.95,unconstrained,design_rationale,36,101,105,105,100.0
0.95,unconstrained,design_rationale,16,13,14,14,100.0
0.95,unconstrained,design_rationale,1,93,99,99,100.0
0.95,unconstrained,design_rationale,38,107,123,123,100.0
0.95,unconstrained,design_rationale,6,78,89,89,100.0
0.95,unconstrained,design_rationale,23,70,82,82,100.0
0.95,unconstrained,design_rationale,9,54,55,55,100.0
0.95,unconstrained,design_rationale,11,64,74,74,100.0
0.95,unconstrained,design_rationale,15,102,106,106,100.0
0.95,unconstrained,design_rationale,12,24,27,27,100.0
0.95,unconstrained,design_rationale,25,110,119,119,100.0
0.95,unconstrained,design_rationale,2,104,115,115,100.0
0.95,unconstrained,design_rationale,26,58,63,63,100.0
0.95,unconstrained,design_rationale,24,32,33,33,100.0
0.95,unconstrained,design_rationale,4,53,58,58,100.0
0.95,unconstrained,design_rationale,34,20,21,21,100.0
0.95,unconstrained,design_rationale,39,30,37,37,100.0
0.95,unconstrained,design_rationale,27,94,99,99,100.0
0.95,unconstrained,design_rationale,19,43,50,50,100.0
0.95,unconstrained,design_rationale,13,15,16,16,100.0
0.95,unconstrained,design_rationale,14,33,33,33,100.0
0.95,unconstrained,design_rationale,5,81,82,82,100.0
0.95,unconstrained,design_rationale,30,23,24,24,100.0
0.95,unconstrained,design_rationale,3,34,37,37,100.0
0.95,unconstrained,design_rationale,32,53,63,63,100.0
0.95,unconstrained,design_rationale,37,27,27,27,100.0
0.95,unconstrained,design_rationale,22,4,4,4,100.0
0.95,unconstrained,design_rationale,20,10,11,11,100.0
0.95,unconstrained,design_rationale,29,8,8,8,100.0
0.95,unconstrained,design_rationale,17,38,39,39,100.0
0.95,unconstrained,design_rationale,33,6,7,7,100.0
0.95,unconstrained,design_rationale,18,33,33,33,100.0
0.95,unconstrained,design_rationale,31,11,11,11,100.0
0.95,unconstrained,design_rationale,28,3,3,3,100.0
0.95,single_risk,design_rationale,3,63,68,68,100.0
0.95,single_risk,design_rationale,4,55,59,59,100.0
0.95,single_risk,design_rationale,7,56,65,65,100.0
0.95,single_risk,design_rationale,33,28,30,30,100.0
0.95,single_risk,design_rationale,39,13,13,13,100.0
0.95,single_risk,design_rationale,21,148,152,152,100.0
0.95,single_risk,design_rationale,6,143,149,149,100.0
0.95,single_risk,design_rationale,27,11,12,12,100.0
0.95,single_risk,design_rationale,25,52,58,58,100.0
0.95,single_risk,design_rationale,24,127,146,146,100.0
0.95,single_risk,design_rationale,1,81,98,98,100.0
0.95,single_risk,design_rationale,13,52,59,59,100.0
0.95,single_risk,design_rationale,2,43,44,44,100.0
0.95,single_risk,design_rationale,18,44,45,45,100.0
0.95,single_risk,design_rationale,17,47,55,55,100.0
0.95,single_risk,design_rationale,20,101,105,105,100.0
0.95,single_risk,design_rationale,16,19,21,21,100.0
0.95,single_risk,design_rationale,5,171,184,184,100.0
0.95,single_risk,design_rationale,15,64,66,66,100.0
0.95,single_risk,design_rationale,28,45,50,50,100.0
0.95,single_risk,design_rationale,22,63,75,75,100.0
0.95,single_risk,design_rationale,8,28,31,31,100.0
0.95,single_risk,design_rationale,14,117,141,141,100.0
0.95,single_risk,design_rationale,34,33,35,35,100.0
0.95,single_risk,design_rationale,9,35,38,38,100.0
0.95,single_risk,design_rationale,19,44,48,48,100.0
0.95,single_risk,design_rationale,38,24,25,25,100.0
0.95,single_risk,design_rationale,37,43,51,51,100.0
0.95,single_risk,design_rationale,11,85,86,86,100.0
0.95,single_risk,design_rationale,0,53,55,55,100.0
0.95,single_risk,design_rationale,26,18,19,19,100.0
0.95,single_risk,design_rationale,12,41,49,49,100.0
0.95,single_risk,design_rationale,10,27,29,29,100.0
0.95,single_risk,design_rationale,35,4,4,4,100.0
0.95,single_risk,design_rationale,30,31,34,34,100.0
0.95,single_risk,design_rationale,23,10,11,11,100.0
