edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources
EDGE,single_risk,design_rationale,8,0,22,0
EDGE,single_risk,design_rationale,10,0,38,0
EDGE,single_risk,implementation_mechanism,9,0,116,0
EDGE,single_risk,implementation_mechanism,1,0,71,0
EDGE,single_risk,implementation_mechanism,23,0,68,0
EDGE,single_risk,implementation_mechanism,14,0,137,0
EDGE,single_risk,implementation_mechanism,12,0,125,0
EDGE,single_risk,implementation_mechanism,4,0,113,0
EDGE,single_risk,implementation_mechanism,6,0,204,0
EDGE,single_risk,implementation_mechanism,31,0,44,0
EDGE,single_risk,implementation_mechanism,27,0,67,0
EDGE,single_risk,implementation_mechanism,29,0,112,0
EDGE,single_risk,implementation_mechanism,21,0,49,0
EDGE,single_risk,implementation_mechanism,2,0,39,0
EDGE,single_risk,implementation_mechanism,5,0,74,0
EDGE,single_risk,implementation_mechanism,33,0,66,0
EDGE,single_risk,implementation_mechanism,20,0,7,0
EDGE,single_risk,implementation_mechanism,17,0,25,0
EDGE,single_risk,implementation_mechanism,30,0,96,0
EDGE,single_risk,implementation_mechanism,26,0,48,0
EDGE,single_risk,implementation_mechanism,3,0,105,0
EDGE,single_risk,implementation_mechanism,13,0,48,0
EDGE,single_risk,implementation_mechanism,7,0,99,0
EDGE,single_risk,implementation_mechanism,16,0,82,0
EDGE,single_risk,implementation_mechanism,28,0,84,0
EDGE,single_risk,implementation_mechanism,11,0,76,0
EDGE,single_risk,implementation_mechanism,32,0,57,0
EDGE,single_risk,implementation_mechanism,37,0,38,0
EDGE,single_risk,implementation_mechanism,15,0,30,0
EDGE,single_risk,implementation_mechanism,24,0,47,0
EDGE,single_risk,implementation_mechanism,19,0,21,0
EDGE,single_risk,implementation_mechanism,35,0,24,0
EDGE,single_risk,implementation_mechanism,8,0,38,0
EDGE,single_risk,implementation_mechanism,22,0,25,0
EDGE,single_risk,implementation_mechanism,18,0,14,0
EDGE,single_risk,implementation_mechanism,10,0,27,0
EDGE,single_risk,implementation_mechanism,25,0,23,0
EDGE,single_risk,implementation_mechanism,36,0,16,0
EDGE,single_risk,implementation_mechanism,0,0,31,0
EDGE,single_risk,implementation_mechanism,39,0,18,0
EDGE,single_risk,implementation_mechanism,38,0,19,0
EDGE,single_risk,implementation_mechanism,34,0,2,0
EDGE,single_risk,validation_evidence,12,0,75,0
EDGE,single_risk,validation_evidence,8,0,16,0
EDGE,single_risk,validation_evidence,13,0,28,0
EDGE,single_risk,validation_evidence,29,0,25,0
EDGE,single_risk,validation_evidence,9,0,136,0
EDGE,single_risk,validation_evidence,4,0,120,0
EDGE,single_risk,validation_evidence,22,0,78,0
EDGE,single_risk,validation_evidence,2,0,52,0
EDGE,single_risk,validation_evidence,14,0,66,0
EDGE,single_risk,validation_evidence,19,0,107,0
EDGE,single_risk,validation_evidence,37,0,11,0
EDGE,single_risk,validation_evidence,11,0,141,0
EDGE,single_risk,validation_evidence,21,0,71,0
EDGE,single_risk,validation_evidence,3,0,90,0
EDGE,single_risk,validation_evidence,33,0,128,0
EDGE,single_risk,validation_evidence,32,0,102,0
EDGE,single_risk,validation_evidence,36,0,29,0
EDGE,single_risk,validation_evidence,24,0,31,0
EDGE,single_risk,validation_evidence,17,0,69,0
EDGE,single_risk,validation_evidence,0,0,50,0
EDGE,single_risk,validation_evidence,23,0,85,0
EDGE,single_risk,validation_evidence,1,0,49,0
EDGE,single_risk,validation_evidence,7,0,48,0
EDGE,single_risk,validation_evidence,5,0,66,0
EDGE,single_risk,validation_evidence,6,0,120,0
EDGE,single_risk,validation_evidence,16,0,63,0
EDGE,single_risk,validation_evidence,10,0,58,0
EDGE,single_risk,validation_evidence,26,0,53,0
EDGE,single_risk,validation_evidence,35,0,37,0
EDGE,single_risk,validation_evidence,34,0,26,0
EDGE,single_risk,validation_evidence,25,0,69,0
EDGE,single_risk,validation_evidence,30,0,15,0
EDGE,single_risk,validation_evidence,15,0,40,0
EDGE,single_risk,validation_evidence,39,0,40,0
EDGE,single_risk,validation_evidence,27,0,24,0
EDGE,single_risk,validation_evidence,20,0,69,0
EDGE,single_risk,validation_evidence,18,0,48,0
EDGE,single_risk,validation_evidence,28,0,9,0
EDGE,single_risk,validation_evidence,38,0,6,0
EDGE,single_risk,validation_evidence,31,0,2,0
EDGE,monotonic,risk,37,0,39,0
EDGE,monotonic,risk,0,0,47,0
EDGE,monotonic,risk,21,0,99,0
EDGE,monotonic,risk,2,0,198,0
EDGE,monotonic,risk,14,0,52,0
EDGE,monotonic,risk,4,0,92,0
EDGE,monotonic,risk,31,0,60,0
EDGE,monotonic,risk,11,0,90,0
EDGE,monotonic,risk,29,0,34,0
EDGE,monotonic,risk,32,0,89,0
EDGE,monotonic,risk,16,0,37,0
EDGE,monotonic,risk,8,0,122,0
EDGE,monotonic,risk,20,0,29,0
EDGE,monotonic,risk,22,0,116,0
EDGE,monotonic,risk,36,0,83,0
EDGE,monotonic,risk,34,0,127,0
EDGE,monotonic,risk,1,0,101,0
EDGE,monotonic,risk,30,0,103,0
EDGE,monotonic,risk,35,0,22,0
EDGE,monotonic,risk,6,0,89,0
EDGE,monotonic,risk,15,0,81,0
EDGE,monotonic,risk,24,0,30,0
EDGE,monotonic,risk,25,0,94,0
EDGE,monotonic,risk,10,0,63,0
EDGE,monotonic,risk,26,0,12,0
EDGE,monotonic,risk,9,0,29,0
EDGE,monotonic,risk,33,0,44,0
EDGE,monotonic,risk,13,0,76,0
EDGE,monotonic,risk,17,0,53,0
EDGE,monotonic,risk,5,0,76,0
EDGE,monotonic,risk,18,0,10,0
EDGE,monotonic,risk,12,0,23,0
EDGE,monotonic,risk,3,0,168,0
EDGE,monotonic,risk,28,0,27,0
EDGE,monotonic,risk,19,0,17,0
EDGE,monotonic,risk,38,0,43,0
EDGE,monotonic,risk,23,0,27,0
EDGE,monotonic,risk,27,0,21,0
EDGE,monotonic,risk,39,0,7,0
EDGE,monotonic,risk,7,0,2,0
EDGE,monotonic,intervention,9,0,172,0
EDGE,monotonic,intervention,37,0,48,0
EDGE,monotonic,intervention,13,0,139,0
EDGE,monotonic,intervention,10,0,108,0
EDGE,monotonic,intervention,5,0,110,0
EDGE,monotonic,intervention,2,0,227,0
EDGE,monotonic,intervention,14,0,51,0
EDGE,monotonic,intervention,15,0,60,0
EDGE,monotonic,intervention,36,0,103,0
EDGE,monotonic,intervention,3,0,89,0
EDGE,monotonic,intervention,33,0,61,0
EDGE,monotonic,intervention,0,0,168,0
EDGE,monotonic,intervention,24,0,25,0
EDGE,monotonic,intervention,35,0,62,0
EDGE,monotonic,intervention,1,0,100,0
EDGE,monotonic,intervention,11,0,141,0
EDGE,monotonic,intervention,25,0,63,0
EDGE,monotonic,intervention,26,0,71,0
EDGE,monotonic,intervention,8,0,74,0
EDGE,monotonic,intervention,20,0,88,0
EDGE,monotonic,intervention,18,0,46,0
EDGE,monotonic,intervention,6,0,187,0
EDGE,monotonic,intervention,38,0,22,0
EDGE,monotonic,intervention,12,0,30,0
EDGE,monotonic,intervention,21,0,67,0
EDGE,monotonic,intervention,7,0,47,0
EDGE,monotonic,intervention,23,0,34,0
EDGE,monotonic,intervention,22,0,64,0
EDGE,monotonic,intervention,30,0,34,0
EDGE,monotonic,intervention,29,0,8,0
EDGE,monotonic,intervention,28,0,6,0
EDGE,monotonic,intervention,19,0,28,0
EDGE,monotonic,intervention,17,0,33,0
EDGE,monotonic,intervention,16,0,22,0
EDGE,monotonic,intervention,4,0,42,0
EDGE,monotonic,intervention,34,0,20,0
EDGE,monotonic,intervention,39,0,8,0
EDGE,monotonic,intervention,31,0,1,0
EDGE,monotonic,intervention,32,0,6,0
EDGE,monotonic,intervention,27,0,5,0
EDGE,monotonic,all_concepts,32,0,116,0
EDGE,monotonic,all_concepts,5,0,436,0
EDGE,monotonic,all_concepts,33,0,419,0
EDGE,monotonic,all_concepts,7,0,357,0
EDGE,monotonic,all_concepts,38,0,130,0
EDGE,monotonic,all_concepts,34,0,311,0
EDGE,monotonic,all_concepts,15,0,377,0
EDGE,monotonic,all_concepts,2,0,530,0
EDGE,monotonic,all_concepts,13,0,888,0
EDGE,monotonic,all_concepts,3,0,75,0
EDGE,monotonic,all_concepts,1,0,766,0
EDGE,monotonic,all_concepts,24,0,137,0
EDGE,monotonic,all_concepts,6,0,560,0
EDGE,monotonic,all_concepts,19,0,379,0
EDGE,monotonic,all_concepts,10,0,526,0
EDGE,monotonic,all_concepts,12,0,563,0
EDGE,monotonic,all_concepts,4,0,477,0
EDGE,monotonic,all_concepts,27,0,828,0
EDGE,monotonic,all_concepts,0,0,678,0
EDGE,monotonic,all_concepts,9,0,254,0
EDGE,monotonic,all_concepts,11,0,181,0
EDGE,monotonic,all_concepts,25,0,320,0
EDGE,monotonic,all_concepts,14,0,367,0
EDGE,monotonic,all_concepts,8,0,268,0
EDGE,monotonic,all_concepts,16,0,453,0
EDGE,monotonic,all_concepts,18,0,242,0
EDGE,monotonic,all_concepts,30,0,205,0
EDGE,monotonic,all_concepts,17,0,36,0
EDGE,monotonic,all_concepts,35,0,39,0
EDGE,monotonic,all_concepts,22,0,37,0
EDGE,monotonic,all_concepts,26,0,128,0
EDGE,monotonic,all_concepts,23,0,16,0
EDGE,monotonic,all_concepts,31,0,156,0
EDGE,monotonic,all_concepts,36,0,39,0
EDGE,monotonic,all_concepts,21,0,18,0
EDGE,monotonic,all_concepts,20,0,79,0
EDGE,monotonic,all_concepts,29,0,16,0
EDGE,monotonic,all_concepts,28,0,44,0
EDGE,monotonic,all_concepts,39,0,14,0
EDGE,monotonic,all_concepts,37,0,1,0
EDGE,monotonic,problem_analysis,6,0,129,0
EDGE,monotonic,problem_analysis,18,0,37,0
EDGE,monotonic,problem_analysis,9,0,52,0
EDGE,monotonic,problem_analysis,2,0,157,0
EDGE,monotonic,problem_analysis,5,0,66,0
EDGE,monotonic,problem_analysis,32,0,56,0
EDGE,monotonic,problem_analysis,11,0,60,0
EDGE,monotonic,problem_analysis,28,0,54,0
EDGE,monotonic,problem_analysis,26,0,168,0
EDGE,monotonic,problem_analysis,33,0,67,0
EDGE,monotonic,problem_analysis,24,0,167,0
EDGE,monotonic,problem_analysis,7,0,65,0
EDGE,monotonic,problem_analysis,13,0,75,0
EDGE,monotonic,problem_analysis,35,0,97,0
EDGE,monotonic,problem_analysis,22,0,19,0
EDGE,monotonic,problem_analysis,30,0,93,0
EDGE,monotonic,problem_analysis,27,0,59,0
EDGE,monotonic,problem_analysis,17,0,90,0
EDGE,monotonic,problem_analysis,16,0,105,0
EDGE,monotonic,problem_analysis,25,0,53,0
EDGE,monotonic,problem_analysis,29,0,55,0
EDGE,monotonic,problem_analysis,20,0,53,0
EDGE,monotonic,problem_analysis,0,0,97,0
EDGE,monotonic,problem_analysis,21,0,39,0
EDGE,monotonic,problem_analysis,39,0,18,0
EDGE,monotonic,problem_analysis,14,0,72,0
EDGE,monotonic,problem_analysis,8,0,35,0
EDGE,monotonic,problem_analysis,12,0,64,0
EDGE,monotonic,problem_analysis,36,0,28,0
EDGE,monotonic,problem_analysis,3,0,36,0
EDGE,monotonic,problem_analysis,31,0,28,0
EDGE,monotonic,problem_analysis,34,0,35,0
EDGE,monotonic,problem_analysis,15,0,56,0
EDGE,monotonic,problem_analysis,1,0,32,0
EDGE,monotonic,problem_analysis,4,0,70,0
EDGE,monotonic,problem_analysis,38,0,14,0
EDGE,monotonic,problem_analysis,37,0,9,0
EDGE,monotonic,problem_analysis,19,0,13,0
EDGE,monotonic,problem_analysis,23,0,4,0
EDGE,monotonic,problem_analysis,10,0,3,0
EDGE,monotonic,theoretical_insight,14,0,35,0
EDGE,monotonic,theoretical_insight,31,0,25,0
EDGE,monotonic,theoretical_insight,38,0,77,0
EDGE,monotonic,theoretical_insight,0,0,124,0
EDGE,monotonic,theoretical_insight,1,0,32,0
EDGE,monotonic,theoretical_insight,9,0,75,0
EDGE,monotonic,theoretical_insight,6,0,98,0
EDGE,monotonic,theoretical_insight,33,0,119,0
EDGE,monotonic,theoretical_insight,13,0,124,0
EDGE,monotonic,theoretical_insight,18,0,80,0
EDGE,monotonic,theoretical_insight,36,0,39,0
EDGE,monotonic,theoretical_insight,28,0,28,0
EDGE,monotonic,theoretical_insight,23,0,45,0
EDGE,monotonic,theoretical_insight,10,0,112,0
EDGE,monotonic,theoretical_insight,25,0,96,0
EDGE,monotonic,theoretical_insight,3,0,63,0
EDGE,monotonic,theoretical_insight,26,0,166,0
EDGE,monotonic,theoretical_insight,5,0,112,0
EDGE,monotonic,theoretical_insight,7,0,74,0
EDGE,monotonic,theoretical_insight,16,0,36,0
EDGE,monotonic,theoretical_insight,4,0,65,0
EDGE,monotonic,theoretical_insight,12,0,64,0
EDGE,monotonic,theoretical_insight,11,0,35,0
EDGE,monotonic,theoretical_insight,22,0,19,0
EDGE,monotonic,theoretical_insight,8,0,62,0
EDGE,monotonic,theoretical_insight,15,0,59,0
EDGE,monotonic,theoretical_insight,35,0,40,0
EDGE,monotonic,theoretical_insight,32,0,21,0
EDGE,monotonic,theoretical_insight,37,0,34,0
EDGE,monotonic,theoretical_insight,30,0,14,0
EDGE,monotonic,theoretical_insight,21,0,3,0
EDGE,monotonic,theoretical_insight,19,0,51,0
EDGE,monotonic,theoretical_insight,29,0,40,0
EDGE,monotonic,theoretical_insight,2,0,16,0
EDGE,monotonic,theoretical_insight,20,0,50,0
EDGE,monotonic,theoretical_insight,17,0,26,0
EDGE,monotonic,theoretical_insight,34,0,10,0
EDGE,monotonic,theoretical_insight,27,0,4,0
EDGE,monotonic,theoretical_insight,24,0,8,0
EDGE,monotonic,theoretical_insight,39,0,13,0
EDGE,monotonic,design_rationale,26,0,72,0
EDGE,monotonic,design_rationale,15,0,69,0
EDGE,monotonic,design_rationale,3,0,62,0
EDGE,monotonic,design_rationale,23,0,38,0
EDGE,monotonic,design_rationale,32,0,39,0
EDGE,monotonic,design_rationale,10,0,150,0
EDGE,monotonic,design_rationale,30,0,102,0
EDGE,monotonic,design_rationale,18,0,10,0
EDGE,monotonic,design_rationale,17,0,62,0
EDGE,monotonic,design_rationale,28,0,175,0
EDGE,monotonic,design_rationale,37,0,60,0
EDGE,monotonic,design_rationale,13,0,39,0
EDGE,monotonic,design_rationale,24,0,37,0
EDGE,monotonic,design_rationale,39,0,33,0
EDGE,monotonic,design_rationale,16,0,52,0
EDGE,monotonic,design_rationale,7,0,61,0
EDGE,monotonic,design_rationale,19,0,45,0
EDGE,monotonic,design_rationale,25,0,95,0
EDGE,monotonic,design_rationale,0,0,28,0
EDGE,monotonic,design_rationale,2,0,149,0
EDGE,monotonic,design_rationale,5,0,91,0
EDGE,monotonic,design_rationale,14,0,128,0
EDGE,monotonic,design_rationale,9,0,23,0
EDGE,monotonic,design_rationale,38,0,37,0
EDGE,monotonic,design_rationale,6,0,69,0
EDGE,monotonic,design_rationale,21,0,61,0
EDGE,monotonic,design_rationale,11,0,46,0
EDGE,monotonic,design_rationale,20,0,47,0
EDGE,monotonic,design_rationale,35,0,22,0
EDGE,monotonic,design_rationale,4,0,48,0
EDGE,monotonic,design_rationale,29,0,61,0
EDGE,monotonic,design_rationale,1,0,38,0
EDGE,monotonic,design_rationale,22,0,46,0
EDGE,monotonic,design_rationale,31,0,8,0
EDGE,monotonic,design_rationale,33,0,35,0
EDGE,monotonic,design_rationale,36,0,11,0
EDGE,monotonic,design_rationale,27,0,11,0
EDGE,monotonic,design_rationale,34,0,6,0
EDGE,monotonic,design_rationale,12,0,13,0
EDGE,monotonic,design_rationale,8,0,38,0
EDGE,monotonic,implementation_mechanism,13,0,116,0
EDGE,monotonic,implementation_mechanism,27,0,41,0
EDGE,monotonic,implementation_mechanism,23,0,66,0
EDGE,monotonic,implementation_mechanism,4,0,154,0
EDGE,monotonic,implementation_mechanism,17,0,119,0
EDGE,monotonic,implementation_mechanism,36,0,69,0
EDGE,monotonic,implementation_mechanism,1,0,168,0
EDGE,monotonic,implementation_mechanism,20,0,51,0
EDGE,monotonic,implementation_mechanism,6,0,125,0
EDGE,monotonic,implementation_mechanism,9,0,116,0
EDGE,monotonic,implementation_mechanism,39,0,43,0
EDGE,monotonic,implementation_mechanism,22,0,29,0
EDGE,monotonic,implementation_mechanism,2,0,125,0
EDGE,monotonic,implementation_mechanism,25,0,7,0
EDGE,monotonic,implementation_mechanism,0,0,77,0
EDGE,monotonic,implementation_mechanism,31,0,123,0
EDGE,monotonic,implementation_mechanism,8,0,84,0
EDGE,monotonic,implementation_mechanism,37,0,63,0
EDGE,monotonic,implementation_mechanism,21,0,32,0
EDGE,monotonic,implementation_mechanism,11,0,102,0
EDGE,monotonic,implementation_mechanism,5,0,49,0
EDGE,monotonic,implementation_mechanism,7,0,85,0
EDGE,monotonic,implementation_mechanism,38,0,12,0
EDGE,monotonic,implementation_mechanism,29,0,36,0
EDGE,monotonic,implementation_mechanism,24,0,23,0
EDGE,monotonic,implementation_mechanism,35,0,38,0
EDGE,monotonic,implementation_mechanism,3,0,46,0
EDGE,monotonic,implementation_mechanism,18,0,54,0
EDGE,monotonic,implementation_mechanism,33,0,21,0
EDGE,monotonic,implementation_mechanism,16,0,29,0
EDGE,monotonic,implementation_mechanism,12,0,16,0
EDGE,monotonic,implementation_mechanism,19,0,27,0
EDGE,monotonic,implementation_mechanism,26,0,30,0
EDGE,monotonic,implementation_mechanism,14,0,25,0
EDGE,monotonic,implementation_mechanism,34,0,29,0
EDGE,monotonic,implementation_mechanism,10,0,17,0
EDGE,monotonic,implementation_mechanism,28,0,16,0
EDGE,monotonic,implementation_mechanism,32,0,30,0
EDGE,monotonic,implementation_mechanism,15,0,21,0
EDGE,monotonic,implementation_mechanism,30,0,15,0
EDGE,monotonic,validation_evidence,7,0,33,0
EDGE,monotonic,validation_evidence,6,0,18,0
EDGE,monotonic,validation_evidence,28,0,20,0
EDGE,monotonic,validation_evidence,21,0,24,0
EDGE,monotonic,validation_evidence,13,0,164,0
EDGE,monotonic,validation_evidence,11,0,123,0
EDGE,monotonic,validation_evidence,12,0,89,0
EDGE,monotonic,validation_evidence,8,0,38,0
EDGE,monotonic,validation_evidence,23,0,60,0
EDGE,monotonic,validation_evidence,34,0,107,0
EDGE,monotonic,validation_evidence,37,0,10,0
EDGE,monotonic,validation_evidence,24,0,111,0
EDGE,monotonic,validation_evidence,17,0,60,0
EDGE,monotonic,validation_evidence,5,0,107,0
EDGE,monotonic,validation_evidence,3,0,88,0
EDGE,monotonic,validation_evidence,14,0,110,0
EDGE,monotonic,validation_evidence,29,0,26,0
EDGE,monotonic,validation_evidence,30,0,26,0
EDGE,monotonic,validation_evidence,16,0,76,0
EDGE,monotonic,validation_evidence,15,0,79,0
EDGE,monotonic,validation_evidence,0,0,59,0
EDGE,monotonic,validation_evidence,32,0,56,0
EDGE,monotonic,validation_evidence,22,0,65,0
EDGE,monotonic,validation_evidence,18,0,69,0
EDGE,monotonic,validation_evidence,1,0,51,0
EDGE,monotonic,validation_evidence,27,0,72,0
EDGE,monotonic,validation_evidence,25,0,58,0
EDGE,monotonic,validation_evidence,36,0,24,0
EDGE,monotonic,validation_evidence,9,0,75,0
EDGE,monotonic,validation_evidence,10,0,54,0
EDGE,monotonic,validation_evidence,35,0,44,0
EDGE,monotonic,validation_evidence,31,0,24,0
EDGE,monotonic,validation_evidence,2,0,46,0
EDGE,monotonic,validation_evidence,4,0,19,0
EDGE,monotonic,validation_evidence,20,0,66,0
EDGE,monotonic,validation_evidence,38,0,60,0
EDGE,monotonic,validation_evidence,19,0,17,0
EDGE,monotonic,validation_evidence,39,0,34,0
EDGE,monotonic,validation_evidence,33,0,22,0
EDGE,monotonic,validation_evidence,26,0,12,0
EDGE,both,risk,24,0,60,0
EDGE,both,risk,17,0,32,0
EDGE,both,risk,10,0,99,0
EDGE,both,risk,0,0,202,0
EDGE,both,risk,1,0,35,0
EDGE,both,risk,27,0,60,0
EDGE,both,risk,29,0,40,0
EDGE,both,risk,19,0,86,0
EDGE,both,risk,22,0,125,0
EDGE,both,risk,13,0,89,0
EDGE,both,risk,6,0,40,0
EDGE,both,risk,15,0,88,0
EDGE,both,risk,12,0,70,0
EDGE,both,risk,18,0,79,0
EDGE,both,risk,2,0,207,0
EDGE,both,risk,7,0,99,0
EDGE,both,risk,5,0,50,0
EDGE,both,risk,11,0,107,0
EDGE,both,risk,20,0,23,0
EDGE,both,risk,36,0,59,0
EDGE,both,risk,37,0,49,0
EDGE,both,risk,9,0,37,0
EDGE,both,risk,30,0,87,0
EDGE,both,risk,28,0,30,0
EDGE,both,risk,25,0,59,0
EDGE,both,risk,26,0,45,0
EDGE,both,risk,39,0,32,0
EDGE,both,risk,23,0,36,0
EDGE,both,risk,35,0,59,0
EDGE,both,risk,14,0,50,0
EDGE,both,risk,33,0,15,0
EDGE,both,risk,4,0,65,0
EDGE,both,risk,3,0,163,0
EDGE,both,risk,31,0,4,0
EDGE,both,risk,32,0,29,0
EDGE,both,risk,21,0,25,0
EDGE,both,risk,34,0,4,0
EDGE,both,risk,8,0,19,0
EDGE,both,risk,16,0,8,0
EDGE,both,risk,38,0,2,0
EDGE,both,intervention,9,0,172,0
EDGE,both,intervention,37,0,48,0
EDGE,both,intervention,13,0,139,0
EDGE,both,intervention,10,0,108,0
EDGE,both,intervention,5,0,110,0
EDGE,both,intervention,2,0,227,0
EDGE,both,intervention,14,0,51,0
EDGE,both,intervention,15,0,60,0
EDGE,both,intervention,36,0,103,0
EDGE,both,intervention,3,0,89,0
EDGE,both,intervention,33,0,61,0
EDGE,both,intervention,0,0,168,0
EDGE,both,intervention,24,0,25,0
EDGE,both,intervention,35,0,62,0
EDGE,both,intervention,1,0,100,0
EDGE,both,intervention,11,0,141,0
EDGE,both,intervention,25,0,63,0
EDGE,both,intervention,26,0,71,0
EDGE,both,intervention,8,0,74,0
EDGE,both,intervention,20,0,88,0
EDGE,both,intervention,18,0,46,0
EDGE,both,intervention,6,0,187,0
EDGE,both,intervention,38,0,22,0
EDGE,both,intervention,12,0,30,0
EDGE,both,intervention,21,0,67,0
EDGE,both,intervention,7,0,47,0
EDGE,both,intervention,23,0,34,0
EDGE,both,intervention,22,0,64,0
EDGE,both,intervention,30,0,34,0
EDGE,both,intervention,29,0,8,0
EDGE,both,intervention,28,0,6,0
EDGE,both,intervention,19,0,28,0
EDGE,both,intervention,17,0,33,0
EDGE,both,intervention,16,0,22,0
EDGE,both,intervention,4,0,42,0
EDGE,both,intervention,34,0,20,0
EDGE,both,intervention,39,0,8,0
EDGE,both,intervention,31,0,1,0
EDGE,both,intervention,32,0,6,0
EDGE,both,intervention,27,0,5,0
EDGE,both,all_concepts,10,0,372,0
EDGE,both,all_concepts,20,0,360,0
EDGE,both,all_concepts,36,0,210,0
EDGE,both,all_concepts,19,0,370,0
EDGE,both,all_concepts,29,0,125,0
EDGE,both,all_concepts,4,0,618,0
EDGE,both,all_concepts,32,0,244,0
EDGE,both,all_concepts,15,0,826,0
EDGE,both,all_concepts,35,0,16,0
EDGE,both,all_concepts,17,0,463,0
EDGE,both,all_concepts,38,0,765,0
EDGE,both,all_concepts,24,0,130,0
EDGE,both,all_concepts,1,0,835,0
EDGE,both,all_concepts,14,0,393,0
EDGE,both,all_concepts,0,0,460,0
EDGE,both,all_concepts,9,0,508,0
EDGE,both,all_concepts,5,0,464,0
EDGE,both,all_concepts,12,0,555,0
EDGE,both,all_concepts,6,0,673,0
EDGE,both,all_concepts,11,0,142,0
EDGE,both,all_concepts,8,0,552,0
EDGE,both,all_concepts,25,0,300,0
EDGE,both,all_concepts,26,0,198,0
EDGE,both,all_concepts,39,0,175,0
EDGE,both,all_concepts,16,0,212,0
EDGE,both,all_concepts,22,0,251,0
EDGE,both,all_concepts,30,0,72,0
EDGE,both,all_concepts,13,0,88,0
EDGE,both,all_concepts,3,0,312,0
EDGE,both,all_concepts,27,0,32,0
EDGE,both,all_concepts,2,0,278,0
EDGE,both,all_concepts,21,0,41,0
EDGE,both,all_concepts,31,0,130,0
EDGE,both,all_concepts,23,0,16,0
EDGE,both,all_concepts,18,0,130,0
